loan_amnt,term,int_rate,sub_grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,initial_list_status,application_type,avg_cur_bal,pub_rec_bankruptcies
7800,1,0.2274,21,0,2,23000,2,GOOD,4,32.83,0,1,18,0,2795,0.047,2,1,1084,0
10000,1,0.1049,7,10,1,70000,2,GOOD,3,19.85,0,0,7,0,6256,0.335,1,2,7405,0
5000,1,0.0824,6,10,1,60000,1,GOOD,2,19.48,0,0,4,1,2917,0.972,1,1,66522,1
8000,1,0.1144,9,4,1,75000,1,GOOD,3,25.41,0,0,12,1,9240,0.28,1,1,5331,1
35000,1,0.1279,11,10,1,100000,1,BAD,3,29.15,2,1,15,0,47577,0.688,2,1,21769,0
7200,1,0.0824,6,0,2,79000,1,GOOD,2,17.12,0,2,18,1,14310,0.83,1,1,2117,1
2800,1,0.1599,15,3,1,28000,1,GOOD,4,4.63,0,0,5,0,3303,0.768,1,1,21466,0
11300,1,0.2399,22,6,2,51000,1,BAD,3,22.71,1,0,12,0,6643,0.67,2,1,2283,0
17000,2,0.3049,29,10,1,75000,1,GOOD,3,17.28,0,0,7,0,3345,0.244,1,1,24394,0
12000,2,0.1599,15,1,2,84000,1,GOOD,3,13.24,0,0,9,0,2912,0.142,1,1,3307,0
25200,1,0.1049,7,10,1,72000,2,GOOD,4,8.08,1,0,5,0,8374,0,2,1,64647,0
4000,1,0.1049,7,4,2,55000,2,GOOD,2,25.88,0,0,9,0,7320,0.53,1,1,3929,0
20000,2,0.1799,17,2,2,81000,1,BAD,3,17.05,0,1,28,0,9451,0.511,1,1,3382,0
10000,1,0.1144,9,0.5,2,65000,1,GOOD,3,22.1,0,1,27,1,8147,0.526,1,1,3730,1
4800,1,0.1499,14,10,2,55000,1,BAD,4,3.91,1,0,15,0,1694,0.169,1,1,1039,0
15600,1,0.0749,4,10,1,89000,1,GOOD,3,26.86,1,2,11,0,8060,0.431,1,1,26617,0
3000,1,0.1144,9,2,1,70000,2,GOOD,4,13.15,0,3,10,0,5387,0.177,1,1,22434,0
3000,1,0.0724,3,10,1,53000,1,GOOD,11,32.97,0,1,21,0,9923,0.094,1,1,10295,0
11000,1,0.1599,15,10,2,80000,1,GOOD,12,9.42,0,0,5,0,9716,0.589,2,1,9141,0
10000,1,0.0824,6,6,1,40000,2,GOOD,4,26.21,3,1,11,0,1611,0.095,1,1,4133,0
4200,1,0.1999,19,4,2,42000,1,GOOD,12,12,0,0,6,0,966,0.345,2,1,3104,0
18325,2,0.3084,32,10,1,115000,1,GOOD,3,22.6,0,2,15,0,8817,0.335,1,1,6668,0
20000,1,0.1399,13,1,1,76000,2,GOOD,3,19.53,0,1,11,0,15095,0.481,2,1,23413,0
3000,1,0.1799,17,2,2,29400,1,GOOD,12,5.96,0,0,9,0,1130,0.235,2,1,1718,0
16000,2,0.1499,14,0.5,1,70000,1,BAD,3,18.69,0,1,9,0,11576,0.557,1,2,21322,0
10000,1,0.1599,15,10,1,52000,2,GOOD,3,14.82,0,3,14,0,4569,0.127,1,1,10348,0
35000,1,0.1699,16,5,3,90000,1,GOOD,3,24.23,0,1,6,0,14265,0.648,2,1,25536,0
8000,1,0.1049,7,0,2,36000,2,BAD,3,1.67,0,0,7,0,3776,0.132,2,1,539,0
3000,1,0.1399,13,1,2,57000,1,GOOD,3,7.12,0,1,5,0,2374,0.253,2,1,2529,0
35000,1,0.1559,15,1,1,103000,1,GOOD,3,19.46,0,1,29,0,18932,0.802,2,1,14665,0
35000,2,0.2549,24,10,2,325000,1,GOOD,4,0.78,0,1,23,0,7360,0.186,1,1,350,0
18750,1,0.1799,17,0.5,2,40800,1,GOOD,2,20.35,0,0,24,0,2090,0.058,2,1,718,0
17000,2,0.2274,21,1,2,48000,1,GOOD,3,23.33,0,0,11,0,7056,0.42,1,1,3406,0
4800,1,0.1274,11,2,1,20000,1,BAD,3,8.94,0,0,8,0,4473,0.526,2,1,4392,0
2500,1,0.1399,13,2,2,30000,1,GOOD,2,4.88,0,1,2,0,3906,0.868,2,1,1953,0
18875,2,0.2149,20,6,1,97000,2,GOOD,3,19.65,0,0,12,0,37414,0.917,1,1,27829,0
25000,2,0.1599,15,1,3,93000,1,GOOD,12,23.33,0,1,24,0,39947,0.271,1,1,4077,0
28500,2,0.2549,24,3,1,57000,1,GOOD,3,23.26,1,0,14,0,12520,0.366,2,1,13119,0
10000,1,0.1149,10,0,2,29796,1,GOOD,2,14.46,0,0,3,0,10070,1.007,2,1,4803,0
6000,1,0.1144,9,3,2,45000,1,GOOD,5,7.47,0,1,11,0,3680,0.968,1,1,2608,0
8000,1,0.2399,22,0,2,49000,1,BAD,2,18.3,0,0,5,0,5149,0.99,2,1,5053,0
15000,1,0.1399,13,3,1,95000,2,BAD,2,26.96,0,0,10,0,61312,0.716,2,1,62986,0
6000,1,0.1149,10,3,2,48000,1,BAD,12,29.25,0,2,6,0,1878,0.232,2,1,9597,0
20000,1,0.0749,4,9,1,340000,1,GOOD,4,8.03,0,0,8,1,1299,0.054,2,1,80976,0
13000,1,0.1274,11,6,3,50000,1,GOOD,2,22.54,0,0,7,0,15392,0.895,1,1,2253,0
20000,2,0.1349,12,10,1,100000,1,GOOD,12,26.71,0,2,10,0,8367,0.299,1,1,16383,0
6000,1,0.1149,10,10,1,51000,2,GOOD,3,16.45,0,1,14,1,11164,0.392,1,1,6882,1
14000,1,0.1349,12,9,1,150000,2,GOOD,2,33.78,0,0,13,0,23200,0.808,2,1,14713,0
18100,2,0.1399,13,2,1,93000,2,GOOD,2,24.27,0,0,7,0,13019,0.501,1,1,65438,0
3500,1,0.0824,6,4,2,65000,2,GOOD,3,17.95,1,1,12,1,6062,0.331,2,1,16638,1
3000,1,0.1049,7,1,1,25000,1,GOOD,12,8.53,2,1,12,0,5527,0.076,1,1,9327,0
12500,2,0.2274,21,0,2,65000,2,GOOD,3,18.04,0,0,7,0,3874,0.289,1,1,3708,0
3600,1,0.1049,7,10,3,74000,1,GOOD,11,21.41,0,0,14,0,1582,0.054,2,1,14964,0
6000,1,0.0824,6,10,2,90000,2,GOOD,3,31.89,1,0,8,0,2244,0.22,2,1,12391,0
4800,1,0.1559,15,0.5,2,15000,1,BAD,2,28.72,0,0,5,1,4398,0.468,2,1,2037,1
12800,2,0.1349,12,9,1,48800,2,GOOD,3,9.81,0,0,9,0,3339,0.101,1,1,12554,0
4400,1,0.2149,20,4,2,87000,1,GOOD,3,23.7,1,2,8,0,15661,0.728,2,1,9157,0
13800,1,0.1599,15,6,2,30000,1,GOOD,1,31.6,2,0,8,0,15797,0.543,1,1,5138,0
10000,1,0.0824,6,10,1,70456,2,GOOD,3,6.29,0,0,4,2,12710,0.847,1,1,5392,2
7000,1,0.1144,9,0.5,3,50000,1,GOOD,12,9.96,0,2,8,0,4122,0.135,2,1,11815,0
20000,2,0.1499,14,10,2,78000,2,GOOD,3,9.52,1,2,25,0,18885,0.326,1,1,10698,0
35000,2,0.2529,25,0,1,93238,1,GOOD,3,27.6,0,0,15,0,19469,0.421,1,1,10153,0
30000,2,0.3084,32,2,1,150000,1,GOOD,3,18.58,1,2,13,2,5803,0.409,1,1,7000,0
16000,2,0.2149,20,3,2,55964,1,BAD,3,34.87,0,1,9,1,3652,0.309,1,1,6408,1
10000,1,0.1144,9,10,1,84000,2,GOOD,3,16.37,0,0,21,0,11662,0.093,2,1,15866,0
3000,1,0.1149,10,10,3,52000,1,GOOD,12,16.69,0,0,5,0,3474,0.891,1,1,24020,0
10000,2,0.1349,12,10,2,35749.2,2,GOOD,3,27.46,0,0,7,0,6825,0.488,1,1,3711,0
8000,1,0.1274,11,2,2,55000,1,BAD,3,26.23,0,0,12,0,13894,0.574,1,1,7930,0
5000,1,0.1139,8,0.5,1,195000,1,GOOD,4,7.99,0,0,4,3,9469,0.947,2,1,9966,1
24000,1,0.1139,8,5,3,65000,1,BAD,4,9.16,0,1,8,0,4946,0.238,1,1,23477,0
20000,1,0.1144,9,2,2,120000,2,BAD,3,4.75,0,0,4,0,6197,0.558,1,1,5993,0
6025,1,0.1499,14,5,3,37000,1,BAD,3,20.4,1,0,7,0,3878,0.107,2,1,4717,0
30000,1,0.0824,6,2,1,92000,1,GOOD,7,12.31,3,1,17,0,15106,0.421,1,1,21841,0
8000,1,0.1399,13,6,3,110000,1,GOOD,8,11.43,0,2,25,0,4676,0.445,2,1,15431,0
3500,1,0.1499,14,10,1,23000,1,BAD,3,30.64,0,0,8,0,5292,0.417,1,1,9837,0
8000,1,0.1499,14,10,2,90000,1,GOOD,3,28.69,0,0,14,0,40409,0.764,2,2,4625,0
25000,2,0.2274,21,6,1,60292,1,BAD,3,23.37,0,1,17,0,17756,0.571,2,1,22432,0
10200,2,0.3049,29,10,2,33036,2,GOOD,2,16.24,0,3,17,1,9349,0.365,1,1,5488,1
4800,1,0.0749,4,5,3,92000,2,GOOD,6,10.98,0,1,8,0,3565,0.297,1,1,28703,0
8000,1,0.1274,11,10,2,52000,2,GOOD,3,17.72,0,1,8,0,11910,0.315,1,1,2330,0
12000,1,0.0749,4,0,1,104000,2,GOOD,11,16.49,0,0,11,0,7713,0.271,1,1,23837,0
10000,1,0.1499,14,2,3,43000,1,GOOD,12,9.41,0,3,6,0,3550,0.345,2,1,14408,0
1600,1,0.2399,22,6,1,90000,1,GOOD,12,31.83,0,2,14,0,55381,0.594,2,1,16748,0
28000,1,0.0824,6,10,1,100000,2,GOOD,3,24.88,0,1,20,0,39559,0.388,1,1,18542,0
20000,1,0.1699,16,3,2,76500,1,GOOD,2,10.73,0,0,13,0,30996,0.376,1,1,2583,0
12000,1,0.1349,12,1,1,62000,1,GOOD,3,17.62,0,0,12,0,17623,0.559,2,1,18669,0
2000,1,0.1274,11,2,2,37000,1,GOOD,6,17.32,0,1,6,1,4013,0.514,1,1,4789,0
12000,2,0.2274,21,0.5,2,65000,2,GOOD,3,16.08,0,1,9,0,26393,0.525,1,1,6203,0
30225,1,0.1799,17,10,2,63000,1,GOOD,3,21.21,0,1,10,0,27834,0.293,1,1,4549,0
10000,1,0.1149,10,0.5,3,40000,1,GOOD,2,1.83,0,0,1,0,3428,0.233,2,1,3428,0
15000,1,0.1049,7,10,1,115000,1,GOOD,3,16.41,0,0,13,1,4993,0.326,1,1,22911,1
19325,2,0.2149,20,2,1,59000,1,GOOD,3,23.07,0,1,13,1,6662,0.52,1,1,5809,0
20000,2,0.1499,14,10,2,75000,2,GOOD,2,17.71,0,1,6,1,15998,0.514,1,1,9149,1
5000,1,0.0799,5,5,3,51000,2,GOOD,3,14,0,0,9,0,5349,0.149,1,1,27055,0
5000,1,0.1349,12,0.5,3,70000,1,BAD,7,19.56,0,0,9,0,9012,0.527,2,1,10572,0
7000,1,0.1399,13,2,1,57000,1,BAD,10,18.19,1,2,8,0,8483,0.61,1,1,14402,0
10000,1,0.1149,10,0.5,2,55000,1,GOOD,3,31.82,0,0,14,0,15960,0.493,1,1,2791,0
27500,2,0.1599,15,2,2,60000,1,GOOD,2,24.3,0,2,10,0,12732,0.475,1,1,8392,0
2000,1,0.1399,13,2,2,35000,2,GOOD,1,34.74,0,2,6,0,2012,0.115,1,1,9301,0
20000,1,0.1499,14,9,1,115000,1,GOOD,3,14.34,1,1,13,0,27458,0.603,1,1,5596,0
6500,1,0.1149,10,4,2,43000,1,GOOD,2,21.49,0,0,15,0,8652,0.618,2,1,5405,0
14875,2,0.1399,13,9,1,46000,1,GOOD,3,25.02,0,0,9,2,8623,0.539,1,2,22988,0
9800,1,0.1144,9,5,2,65000,1,GOOD,3,6.89,0,1,7,0,1422,0.171,1,1,1372,0
28000,2,0.1599,15,4,1,78000,1,GOOD,12,28.65,0,0,15,0,16006,0.656,1,1,16029,0
23000,2,0.1599,15,9,1,550000,1,GOOD,3,4.91,1,0,7,0,53930,0.897,1,1,109145,0
2000,1,0.1149,10,1,1,250000,1,GOOD,3,7.25,0,2,4,0,240431,0.84,1,1,64019,0
12000,2,0.2499,24,0.5,3,93903,1,GOOD,3,31.14,0,2,16,0,18191,0.669,1,1,12704,0
35000,1,0.1399,13,10,2,60000,2,GOOD,3,25.04,0,1,16,0,44872,0.424,2,2,4675,0
6000,1,0.1274,11,5,2,40000,1,GOOD,3,25.32,0,3,16,0,3320,0.302,2,1,12539,0
16000,2,0.1599,15,0.5,2,63138,1,BAD,3,20.13,1,0,8,0,4515,0.705,2,1,2617,0
14375,2,0.1399,13,9,1,109000,1,GOOD,3,20.25,0,4,12,0,7411,0.146,1,1,25209,0
5000,1,0.1149,10,1,1,160000,1,GOOD,3,12.01,2,0,13,0,8701,0.315,2,1,12114,0
20000,1,0.1349,12,10,1,56000,1,GOOD,12,10.72,1,2,14,0,8554,0.229,1,1,16437,0
5000,1,0.0532,1,10,3,60000,1,BAD,8,4.2,0,2,6,0,2296,0.106,1,1,52667,0
12000,1,0.0949,7,0,1,37775,2,GOOD,2,20.88,0,1,16,0,12294,0.383,2,1,1465,0
25000,2,0.1399,13,10,2,120000,2,GOOD,3,3.56,1,0,5,0,3689,0.535,1,1,9991,0
18000,2,0.0824,6,10,1,77000,2,GOOD,4,17.47,0,1,11,0,7271,0.171,1,1,33925,0
40000,1,0.1149,10,5,1,170000,1,BAD,2,17.63,0,1,8,0,31600,0.935,1,2,40521,0
7900,1,0.1049,7,0.5,1,120000,2,GOOD,3,10.51,0,0,6,0,27387,0.843,1,1,21317,0
19200,1,0.0724,3,0,1,60000,2,GOOD,2,23.04,0,2,19,0,5382,0.038,1,1,8347,0
1975,1,0.2474,23,5,2,35000,1,BAD,11,7.83,1,1,4,0,1578,0.478,1,1,1540,0
15000,1,0.2399,22,6,1,60000,2,GOOD,3,13.8,0,1,10,0,9723,0.292,2,1,8618,0
40000,1,0.1139,8,10,3,201000,1,BAD,3,10.89,0,0,13,0,11217,0.288,1,1,68017,0
20000,2,0.2569,26,4,1,46000,1,BAD,4,24.99,0,2,9,0,10504,0.381,2,1,4412,0
8400,1,0.1399,13,10,1,63000,1,GOOD,3,34.9,0,0,14,0,103228,0.851,1,2,27068,0
20000,2,0.2549,24,2,1,79000,1,GOOD,3,27.37,1,2,7,1,8159,0.686,1,1,45508,1
5000,1,0.1049,7,3,1,55000,2,BAD,4,27.08,0,1,17,0,0,0,1,1,12117,0
15000,2,0.1599,15,10,1,48000,1,GOOD,3,20.43,0,1,6,0,1886,0.363,1,1,18538,0
10000,1,0.1149,10,8,2,118000,1,BAD,3,14.08,0,0,7,0,14387,0.799,2,1,8186,0
5000,1,0.1149,10,1,2,39000,1,GOOD,3,13.6,0,1,14,0,1666,0.064,2,1,1906,0
6500,1,0.1399,13,0.5,1,28800,1,BAD,3,25.04,0,2,7,0,6252,0.802,1,1,12427,0
12500,1,0.1499,14,10,1,77000,2,GOOD,3,9.94,0,2,9,1,11742,0.46,2,1,3441,1
5600,1,0.1599,15,2,2,34000,1,GOOD,6,14.54,0,2,4,0,4156,0.385,2,1,7208,0
10000,2,0.1349,12,0,3,55000,2,GOOD,3,14.4,0,2,8,1,2074,0.23,1,1,2366,1
12000,2,0.0799,5,7,3,108000,2,GOOD,3,12.93,0,1,16,0,12386,0.283,2,1,13559,0
5000,1,0.1139,8,10,3,75000,2,GOOD,2,22.42,0,0,9,0,24244,0.626,1,1,5150,0
2000,1,0.1799,17,1,2,25000,1,BAD,12,17.79,0,0,6,0,476,0.144,2,1,1155,0
3100,1,0.1274,11,10,2,57800,2,GOOD,1,15.34,0,1,5,1,5456,0.853,1,1,7401,1
24000,1,0.1149,10,2,2,100000,2,GOOD,2,22.85,0,1,24,0,29623,0.618,2,1,2132,0
16000,1,0.1499,14,10,3,83000,1,GOOD,3,6.32,0,0,12,1,16348,0.484,1,1,11798,1
15000,1,0.1399,13,0,1,60000,2,GOOD,3,24.24,0,0,13,2,7819,0.449,1,1,19831,0
33725,1,0.2399,22,10,1,110000,1,GOOD,3,31.34,1,2,16,1,21178,0.504,2,1,11868,1
19200,1,0.1699,16,0.5,3,60000,2,GOOD,3,24.3,0,1,16,0,3327,0.153,1,1,4547,0
20000,1,0.1349,12,10,1,125000,2,GOOD,5,23.57,0,0,13,0,28943,0.649,1,1,30997,0
10000,1,0.1274,11,1,1,71000,1,BAD,4,26.3,1,2,20,0,12602,0.332,2,1,12472,0
22400,2,0.1799,17,9,3,63630,2,GOOD,2,25.57,0,1,13,0,29540,0.652,2,1,4820,0
36000,1,0.0724,3,10,3,185000,1,GOOD,4,15.04,1,0,12,0,21797,0.443,2,1,7710,0
4800,1,0.1274,11,2,3,35630,1,GOOD,3,14.82,0,0,11,0,2798,0.636,1,1,15545,0
22000,1,0.1699,16,7,1,80000,2,GOOD,3,13.96,0,0,5,0,23376,0.958,1,1,35102,0
4100,1,0.1699,16,10,1,24000,1,GOOD,3,20.15,0,1,15,0,15794,0.361,2,1,10672,0
1000,1,0.1599,15,10,2,45000,1,GOOD,12,17.6,1,0,15,1,7452,0.469,2,1,12294,1
13000,1,0.1144,9,0,1,45000,2,GOOD,2,23.15,0,0,2,0,11622,0.985,1,1,6602,0
6150,1,0.2399,22,10,3,65000,1,GOOD,4,11.58,1,3,10,0,773,0.087,2,1,16927,0
35000,1,0.2399,22,7,1,96000,1,BAD,3,29.06,0,3,10,0,1541,0.093,2,1,8283,0
2525,1,0.1144,9,10,1,120000,2,GOOD,6,24.54,0,0,9,0,4508,0.442,1,1,10201,0
9600,1,0.0824,6,8,1,48000,2,GOOD,4,10.83,0,0,14,0,6161,0.234,2,1,7403,0
6600,1,0.0824,6,10,2,130000,1,GOOD,3,12.91,0,1,15,0,11090,0.245,1,1,4806,0
11200,2,0.0799,5,0,1,70000,2,GOOD,2,16.17,0,0,14,0,10765,0.109,2,1,18460,0
30000,2,0.1349,12,10,1,95000,1,GOOD,3,18.34,0,0,8,0,6744,0.172,1,1,27324,0
20000,1,0.3079,31,10,1,48000,1,GOOD,4,30.67,0,1,20,0,17734,0.414,1,1,1516,0
35000,1,0.1499,14,6,2,127000,1,GOOD,3,11.89,0,1,16,0,28706,0.73,2,1,2876,0
20500,1,0.1274,11,10,2,61000,2,GOOD,3,19.32,0,0,18,0,2023,0.028,1,1,1774,0
22000,1,0.0799,5,5,1,150000,1,GOOD,3,7.26,0,0,6,1,16619,0.723,1,1,60242,0
12000,1,0.0724,3,10,1,65000,2,GOOD,3,23.82,0,0,14,0,18637,0.435,1,1,8920,0
1000,1,0.1599,15,0,1,60440,1,GOOD,6,28.36,0,0,12,0,26565,0.578,2,1,3313,0
25000,2,0.2499,24,10,2,173000,1,GOOD,4,14.26,0,4,20,0,63554,0.8,1,1,4600,0
11300,1,0.0824,6,0.5,1,85000,1,GOOD,12,14.31,0,0,7,0,17120,0.59,2,1,41815,0
6000,1,0.0724,3,4,1,170000,2,BAD,12,14.09,0,0,6,0,51567,0.921,1,1,68126,0
16000,1,0.1349,12,10,2,75000,1,GOOD,3,3.41,0,0,4,0,8750,0.761,1,1,2188,0
25000,2,0.1599,15,9,1,90000,1,GOOD,2,22.95,0,0,18,0,22866,0.452,1,1,16121,0
30800,1,0.3079,31,6,2,67000,1,BAD,3,15.94,0,1,15,0,33,0,2,1,2919,0
4000,1,0.0824,6,10,3,65000,2,GOOD,6,14.96,0,0,24,0,5751,0.081,2,1,1197,0
5850,1,0.1144,9,6,3,35000,2,BAD,6,26.41,0,0,20,0,10567,0.111,2,1,11715,0
24825,1,0.1274,11,8,2,125000,2,BAD,4,7.61,0,1,12,0,230,0.002,1,1,2136,0
5600,1,0.1499,14,2,2,175000,2,GOOD,6,8.37,1,0,23,0,14371,0.214,2,1,3489,0
4000,1,0.1599,15,1,3,56300,1,GOOD,3,21.85,0,0,9,0,4148,0.317,1,1,5307,0
13000,1,0.1799,17,2,3,35000,1,GOOD,3,13.65,0,1,9,0,5463,0.235,1,1,1309,0
9100,1,0.2399,22,10,2,26000,2,GOOD,3,20.96,0,3,5,0,5256,0.82,2,1,3396,0
7000,1,0.1699,16,8,3,85000,2,GOOD,2,5.15,0,1,9,0,3470,0.108,2,1,744,0
4800,1,0.1799,17,0.5,3,38000,1,GOOD,3,25.7,0,2,15,0,8912,0.197,2,1,2057,0
10000,1,0.1799,17,5,1,35000,1,BAD,3,18,0,1,10,1,10701,0.598,2,1,20484,1
4000,1,0.1499,14,1,2,52000,1,BAD,3,25.46,0,1,11,0,12749,0.518,1,1,24650,0
30000,2,0.1599,15,0.5,2,110000,1,GOOD,3,7.78,0,0,4,0,391,0.041,1,1,5270,0
21000,2,0.2869,26,10,1,89000,1,GOOD,3,31.58,0,0,15,1,36207,0.694,1,1,25372,1
1500,1,0.1799,17,10,2,56000,1,GOOD,12,18.05,0,0,3,0,16324,0.955,2,1,9745,0
20000,2,0.2949,27,6,1,93000,1,GOOD,3,21.17,0,0,11,0,8917,0.487,1,1,6299,0
40000,2,0.2274,21,5,2,95000,1,GOOD,3,20.02,0,0,7,0,21939,0.281,1,1,20163,0
9500,1,0.0532,1,9,1,132000,1,GOOD,3,7.85,0,0,9,0,5487,0.156,1,1,14941,0
16000,1,0.1049,7,2,1,114400,2,GOOD,2,14.97,0,2,29,0,38709,0.462,1,1,8412,0
5000,1,0.0724,3,3,3,55000,1,GOOD,2,5.13,0,0,3,0,3660,0.229,2,1,2088,0
24000,1,0.1144,9,5,1,63600,1,BAD,4,33.82,0,0,5,0,3082,0.7,1,1,34022,0
11400,2,0.2149,20,10,1,66800,1,GOOD,3,21.31,0,0,7,0,9471,0.947,1,1,12230,0
21000,1,0.1149,10,9,1,65000,1,GOOD,2,15.58,0,0,19,0,14994,0.463,2,2,11472,0
37450,2,0.2474,23,10,1,110000,1,GOOD,3,25.65,0,0,12,0,20995,0.499,2,1,17368,0
15000,1,0.1274,11,0.5,1,213000,1,BAD,2,25.14,0,1,27,1,54665,0.704,1,1,10041,0
28800,2,0.2274,21,7,2,96000,2,GOOD,3,23.88,0,1,9,0,8261,0.245,1,1,7953,0
13500,2,0.2549,24,3,2,72000,1,GOOD,3,25.1,0,0,14,1,14138,0.484,2,1,6945,1
7000,1,0.1049,7,10,1,80000,1,GOOD,3,8.79,0,0,10,0,10899,0.447,1,1,7787,0
5500,1,0.1349,12,10,1,60000,1,GOOD,1,21.12,0,3,17,0,21816,0.374,2,1,8184,0
2200,1,0.1399,13,0.5,2,36000,1,GOOD,7,8.57,0,0,21,1,1142,0.073,1,1,3203,1
16000,1,0.1399,13,10,1,118000,1,BAD,3,24.78,1,0,26,0,15070,0.494,1,1,16462,0
35000,1,0.1399,13,10,1,137433,1,BAD,3,9.75,3,1,11,0,23308,0.646,2,1,52776,0
5000,1,0.1144,9,7,1,61000,2,GOOD,12,7.16,0,0,5,1,1705,0.741,1,1,80104,1
33600,1,0.1149,10,8,1,280000,1,GOOD,4,6.74,0,0,13,0,33265,0.362,1,1,51651,0
13000,1,0.2779,30,6,1,50233,1,BAD,3,19.11,0,1,10,0,8449,0.579,2,1,17875,0
13000,1,0.0824,6,8,2,92000,1,GOOD,6,17.68,0,0,16,0,1124,0.04,2,1,6723,0
1550,1,0.1349,12,1,1,69996,1,GOOD,12,17.86,0,1,21,0,9693,0.177,1,1,12043,0
5000,1,0.1399,13,5,1,35000,1,GOOD,3,21.16,0,0,9,0,13008,0.597,2,1,14240,0
17500,1,0.1144,9,3,2,105000,1,GOOD,3,14.01,0,0,11,0,22488,0.383,2,1,5495,0
14725,2,0.3089,33,5,2,40000,2,GOOD,3,18.66,0,1,26,0,10955,0.217,1,1,1258,0
25000,2,0.2474,23,10,1,140000,1,GOOD,3,14.49,3,3,17,0,15532,0.441,2,2,5296,0
40000,1,0.0859,5,10,1,350000,1,BAD,10,5.24,1,1,9,1,31910,0.351,2,1,60240,0
3000,1,0.1139,8,10,3,82000,2,GOOD,2,23.05,0,1,5,2,3096,0.688,2,1,10581,0
40000,2,0.2999,28,5,1,85300,1,GOOD,4,18.2,0,2,14,0,29275,0.32,1,1,28494,0
1000,1,0.1399,13,10,2,36000,1,GOOD,12,29.47,0,0,12,0,20456,0.438,1,1,2333,0
9000,1,0.1349,12,4,2,58609,1,GOOD,3,18.69,0,0,17,0,15068,0.615,1,2,3464,0
12000,1,0.1149,10,1,2,55000,1,BAD,7,12.9,0,0,6,1,10796,0.255,2,1,2865,0
20000,1,0.1049,7,0.5,1,120000,1,GOOD,3,20.51,0,1,17,0,29807,0.762,1,1,27142,0
8000,1,0.1274,11,8,2,73000,1,BAD,3,23.26,0,1,6,0,920,0.4,2,1,3862,0
35000,2,0.1349,12,10,1,200000,1,GOOD,3,7.54,1,1,10,0,32080,0.646,1,1,53282,0
10200,1,0.1699,16,4,2,45000,1,BAD,5,14.77,0,3,8,1,3035,0.289,1,1,1107,0
35000,2,0.2474,23,10,1,98000,1,GOOD,3,13.7,0,0,6,0,9711,0.971,1,1,62574,0
10000,1,0.1049,7,9,1,150000,2,GOOD,12,4.41,0,0,12,0,19003,0.313,1,1,56246,0
12000,1,0.1899,18,8,2,51000,1,GOOD,3,21.27,0,0,8,0,9112,0.539,2,1,3970,0
20000,1,0.2869,26,2,1,79000,1,GOOD,12,6.87,1,1,4,1,1470,0.207,2,1,4636,1
3000,1,0.1699,16,0,1,52776,1,BAD,12,26.01,1,0,9,0,30596,0.927,2,1,17340,0
4650,1,0.1799,17,10,3,22000,1,BAD,2,26.4,0,0,10,0,8419,0.543,1,1,1185,0
15775,1,0.1144,9,2,1,57900,1,BAD,3,17.68,1,0,28,0,12779,0.201,1,1,15976,0
19000,2,0.1049,7,10,1,135000,1,GOOD,3,11.52,0,0,10,0,19107,0.394,1,1,45187,0
4200,1,0.1099,9,0,1,32000,1,GOOD,2,18.15,0,3,6,0,3961,0.574,1,1,2076,0
8400,1,0.1599,15,10,2,70000,1,BAD,8,19.49,0,0,8,0,9947,0.513,1,1,5957,0
1200,1,0.1499,14,1,1,90000,1,GOOD,12,14.04,0,1,13,0,19703,0.665,1,1,38369,0
11050,2,0.1899,18,10,2,60000,1,GOOD,3,9.78,0,0,12,0,21336,0.535,2,1,1778,0
8000,1,0.2399,22,3,2,33000,1,GOOD,3,11.71,0,1,7,0,5668,0.341,2,1,2508,0
25000,2,0.1799,17,4,1,80000,1,GOOD,3,8.36,0,0,19,0,16089,0.583,2,1,17647,0
35000,1,0.0949,7,10,1,135852,1,GOOD,3,19.46,0,0,9,0,32534,0.875,2,1,52580,0
7725,1,0.1799,17,10,1,70000,1,BAD,2,25.12,0,1,11,0,3951,0.465,1,1,43772,0
10000,1,0.1449,14,8,2,80000,1,GOOD,12,15.12,0,1,4,0,8368,0.589,1,1,8054,0
15150,1,0.1599,15,3,3,61610,1,GOOD,4,10.78,0,1,10,0,22713,0.417,1,1,37985,0
14650,1,0.1999,19,10,1,55000,1,GOOD,3,31.68,0,1,10,0,24851,0.84,2,1,13593,0
10000,1,0.1144,9,0,2,35000,2,GOOD,3,15.5,0,0,21,0,8851,0.148,1,1,567,0
4800,1,0.1349,12,2,2,55000,1,BAD,2,2.91,2,2,6,1,2111,0.44,1,1,352,0
4000,1,0.1144,9,7,3,62000,1,BAD,4,27.58,0,0,6,0,9844,0.864,1,1,9402,0
11200,1,0.1699,16,10,3,136000,1,GOOD,12,0.76,0,0,8,0,2138,0.249,2,1,67435,0
20000,1,0.1449,14,3,3,75000,1,BAD,12,27.56,0,0,11,0,18793,0.803,1,1,27386,0
5000,1,0.1399,13,10,3,60000,1,GOOD,3,19.54,0,0,12,0,5236,0.216,1,1,2957,0
24000,2,0.1599,15,1,1,163000,1,GOOD,3,15.89,1,5,23,0,20240,0.3,1,1,4926,0
11900,2,0.1499,14,9,1,83000,2,GOOD,2,3.12,1,0,11,0,5925,0.331,2,1,23696,0
